# timestamp_format: EPOCH_MILLIS
# Created at: Sat Aug 16 19:50:19 2025
 
received_at,protocol,msg_type,source,raw_data
1755366631639,NMEA0183,TCP:signalk.stupan.se:10114,YDGSA,"$YDGSA,A,3,05,13,14,15,17,22,23,24,30,78,80,79,0.8,1.0,,1*0F<0D><0A>"
1755366631640,NMEA0183,TCP:signalk.stupan.se:10114,YDXDR,"$YDXDR,A,4.25,D,Rolm5!`%#""!*06<0D><0A>"
1755366631649,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219011018"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.636Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219011018""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.600761570928623},{""path"":""navigation.headingTrue"",""value"":5.4279739749417315},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.587016666666667,""latitude"":57.7173}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631680,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:220333000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.667Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""220333000""}},{""path"":""navigation.speedOverGround"",""value"":3.8068898533009854},{""path"":""navigation.courseOverGroundTrue"",""value"":1.415462023690593},{""path"":""navigation.headingTrue"",""value"":1.3439035243424866},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.82741,""latitude"":57.73281}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631712,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265573140"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.699Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265573140""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":4.63384916510299},{""path"":""navigation.headingTrue"",""value"":4.57276264126924},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.690135,""latitude"":57.713073333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631719,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265573140"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.701Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265573140""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":4.63384916510299},{""path"":""navigation.headingTrue"",""value"":4.57276264126924},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.690135,""latitude"":57.713073333333334}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631721,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""HDM"",""talker"":""HC"",""type"":""NMEA0183"",""label"":""VDR_halso""},""timestamp"":""2025-08-16T17:50:31.707Z"",""values"":[{""path"":""navigation.headingMagnetic"",""value"":3.6713524422859103}],""$source"":""VDR_halso.HC""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631740,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:538005792"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.727Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""538005792""}},{""path"":""navigation.speedOverGround"",""value"":5.556001407520357},{""path"":""navigation.courseOverGroundTrue"",""value"":2.234021443062835},{""path"":""navigation.headingTrue"",""value"":2.1816615654910496},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.065051666666667,""latitude"":57.53904}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631747,NMEA0183,TCP:signalk.stupan.se:10114,HCHDM,"$HCHDM,210.353,M*2f<0D><0A>"
1755366631759,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""values"":[{""path"":""stupan.baga.temp"",""value"":29.4}],""$source"":""Pico_W_Baga"",""timestamp"":""2025-08-16T17:50:31.744Z""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631768,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266384000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.756Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266384000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":6.1295963344036535},{""path"":""navigation.headingTrue"",""value"":1.1170107215314176},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.649086666666667,""latitude"":57.68254}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631777,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266384000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.764Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266384000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":6.1295963344036535},{""path"":""navigation.headingTrue"",""value"":1.1170107215314176},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.649086666666667,""latitude"":57.68254}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631794,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:235033145"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.780Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""235033145""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":2.785545486818972},{""path"":""navigation.headingTrue"",""value"":5.689773362800658},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.602455,""latitude"":57.72124}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631815,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:235033145"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.802Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""235033145""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":2.785545486818972},{""path"":""navigation.headingTrue"",""value"":5.689773362800658},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.602455,""latitude"":57.72124}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631819,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265613400"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.807Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265613400""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""sensors.ais.class"",""value"":""B""},{""path"":""navigation.position"",""value"":{""longitude"":11.451108333333334,""latitude"":58.273851666666665}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631827,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265066620"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.809Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265066620""}},{""path"":""design.length"",""value"":{""overall"":11}},{""path"":""design.beam"",""value"":4},{""path"":""sensors.ais.fromBow"",""value"":6},{""path"":""sensors.ais.fromCenter"",""value"":-1},{""path"":"""",""value"":{""communication"":{""callsignVhf"":""SG7431""}}},{""path"":""design.aisShipType"",""value"":{""id"":36,""name"":""Sailing""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631827,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265066620"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.811Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265066620""}},{""path"":""design.length"",""value"":{""overall"":11}},{""path"":""design.beam"",""value"":4},{""path"":""sensors.ais.fromBow"",""value"":6},{""path"":""sensors.ais.fromCenter"",""value"":-1},{""path"":"""",""value"":{""communication"":{""callsignVhf"":""SG7431""}}},{""path"":""design.aisShipType"",""value"":{""id"":36,""name"":""Sailing""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631833,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:212810000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.821Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""212810000""}},{""path"":""navigation.speedOverGround"",""value"":5.6074458649973975},{""path"":""navigation.courseOverGroundTrue"",""value"":3.120648703278398},{""path"":""navigation.headingTrue"",""value"":3.106686069259255},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.769548333333333,""latitude"":58.93282166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631847,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:212810000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.835Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""212810000""}},{""path"":""navigation.speedOverGround"",""value"":5.6074458649973975},{""path"":""navigation.courseOverGroundTrue"",""value"":3.120648703278398},{""path"":""navigation.headingTrue"",""value"":3.106686069259255},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.769548333333333,""latitude"":58.93282166666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631862,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:266180000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.849Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""266180000""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.270271666666666,""latitude"":58.355865}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631900,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:220333000"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.887Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""220333000""}},{""path"":""navigation.speedOverGround"",""value"":3.8068898533009854},{""path"":""navigation.courseOverGroundTrue"",""value"":1.415462023690593},{""path"":""navigation.headingTrue"",""value"":1.3439035243424866},{""path"":""navigation.state"",""value"":""default""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":10.827443333333333,""latitude"":57.732825}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631918,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:002655170"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.905Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""002655170""}},{""path"":""sensors.ais.class"",""value"":""BASE""},{""path"":""navigation.position"",""value"":{""longitude"":12.277086666666667,""latitude"":58.289323333333336}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631927,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:219023274"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.914Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""219023274""}},{""path"":""navigation.speedOverGround"",""value"":0},{""path"":""navigation.courseOverGroundTrue"",""value"":5.797983776449014},{""path"":""navigation.headingTrue"",""value"":2.844886681400329},{""path"":""navigation.state"",""value"":""fishing""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":9.95938,""latitude"":57.59376666666667}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366631937,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ZDA"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:31.924Z"",""values"":[{""path"":""navigation.datetime"",""value"":""2025-08-16T17:50:31.750Z""}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631938,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""updates"":[{""source"":{""sentence"":""ROT"",""talker"":""YD"",""type"":""NMEA0183"",""label"":""ydnu""},""timestamp"":""2025-08-16T17:50:31.925Z"",""values"":[{""path"":""navigation.rateOfTurn"",""value"":0.01317723585556594}],""$source"":""ydnu.YD""}],""context"":""vessels.urn:mrn:imo:mmsi:265599691""}
"
1755366631946,NMEA0183,TCP:signalk.stupan.se:10114,YDZDA,"$YDZDA,175031.75,16,08,2025,,*65<0D><0A>"
1755366631946,NMEA0183,TCP:signalk.stupan.se:10114,YDROT,"$YDROT,45.3,A*09<0D><0A>"
1755366631972,NMEA0183,TCP:signalk.stupan.se:10114,IIXDR,"$IIXDR,P,1.021,B,BAROMETER,A,0.300,,ROLL,A,-5.200,,PTCH,*32<0D><0A>"
1755366632001,NMEA0183,TCP:signalk.stupan.se:10114,PMCAG,"$PMCAG,900,3-D,H*5F<0D><0A>"
1755366632006,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265811770"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:31.993Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265811770""}},{""path"":"""",""value"":{""name"":""LITORINA""}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366632032,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265808520"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:32.019Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265808520""}},{""path"":""navigation.speedOverGround"",""value"":0.4630001172933631},{""path"":""navigation.courseOverGroundTrue"",""value"":4.539601385473777},{""path"":""navigation.headingTrue"",""value"":4.502949471173527},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.712916666666667,""latitude"":57.79023333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
1755366632036,SignalK,signalk.stupan.se:3000,"vessels.urn:mrn:imo:mmsi:265599691","{""context"":""vessels.urn:mrn:imo:mmsi:265808520"",""updates"":[{""source"":{""sentence"":""VDM"",""talker"":""AI"",""type"":""NMEA0183"",""label"":""Gunnar_TCP""},""timestamp"":""2025-08-16T17:50:32.024Z"",""values"":[{""path"":"""",""value"":{""mmsi"":""265808520""}},{""path"":""navigation.speedOverGround"",""value"":0.4630001172933631},{""path"":""navigation.courseOverGroundTrue"",""value"":4.539601385473777},{""path"":""navigation.headingTrue"",""value"":4.502949471173527},{""path"":""navigation.state"",""value"":""motoring""},{""path"":""sensors.ais.class"",""value"":""A""},{""path"":""navigation.specialManeuver"",""value"":""not available""},{""path"":""navigation.position"",""value"":{""longitude"":11.712916666666667,""latitude"":57.79023333333333}}],""$source"":""Gunnar_TCP.AI""}]}
"
